gia_ban_trieu,dien_tich_m2,price_per_m2,width,n_bedroom,n_toilet,house_type,legal_status,quan,phuong,cluster_km,cluster_gmm,PCA1,PCA2,segment_name
6900.0,40.0,172.5,3.8,7,6,1,1,0,22,1,1,1.4955425051018902,0.26342101966335923,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5000.0,25.0,200.0,4.0,3,3,1,1,0,10,0,1,-0.9095774617582367,0.5903969967368641,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
11600.0,88.0,131.8181818181818,4.9,4,3,1,1,0,5,1,1,1.459851649875509,-1.7896172710943408,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7550.0,55.0,137.27272727272728,4.0,4,3,1,1,0,23,0,1,0.2924663135078439,-0.490694200402742,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9800.0,45.0,217.77777777777777,3.2,1,2,2,1,0,7,0,0,0.13748370579429123,1.1758778212378422,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7550.0,35.0,215.71428571428572,4.7,3,4,1,1,0,20,0,1,0.028452992731391534,0.9692480027332255,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,58.7,127.76831345826234,4.5,4,3,1,1,0,2,0,1,0.17238528471692077,-1.3534252133596236,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6850.0,60.0,114.16666666666667,4.6,5,5,1,1,0,22,1,1,0.8810541568712351,-0.8811235971186031,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3980.0,20.0,199.0,4.0,2,3,1,1,0,24,0,1,-1.3834440924828968,1.1629440347479478,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
17000.0,120.0,141.66666666666666,6.0,10,6,1,1,0,13,1,1,5.481718799000198,-2.175771740121722,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5400.0,47.0,114.8936170212766,3.7,3,0,1,1,0,10,0,1,-1.2744702927862743,-1.1478034189431845,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
16000.0,90.0,177.77777777777777,6.0,10,6,1,1,0,14,1,1,4.860769453665432,-1.0532581584572585,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
16500.0,100.0,165.0,4.0,5,0,2,1,0,6,1,0,2.9758649679591147,-0.9552270051997824,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7000.0,56.0,125.0,5.6,2,2,1,1,0,7,0,1,-0.7383374963348592,-1.1374994460801817,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7000.0,35.2,198.86363636363635,4.4,3,3,1,1,0,5,0,1,-0.4170234083563459,0.21630330637913386,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3850.0,21.2,181.60377358490567,7.0,3,3,1,1,0,22,0,1,-1.1462574543303095,0.790416026505444,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3700.0,17.0,217.64705882352942,4.0,2,2,2,1,0,16,0,0,-1.0560307420218855,1.9582340651719587,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3950.0,17.0,232.35294117647058,4.0,2,3,1,1,0,18,0,1,-1.3821468427896946,1.4812592781329468,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7150.0,40.0,178.75,6.2,3,3,1,1,0,4,0,1,-0.3705418727183957,-0.18398802028141945,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7360.0,40.0,184.0,5.5,3,4,1,1,0,16,0,1,-0.03820054765145772,0.31608154232919744,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6790.0,24.0,282.9166666666667,4.0,2,3,2,1,0,8,0,0,-0.0561827246593367,2.498108994399012,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
11900.0,100.0,119.0,6.6,4,5,1,1,0,5,1,1,2.087511326871491,-2.1045094188552773,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
14500.0,85.0,170.58823529411765,4.0,10,6,1,1,0,17,1,1,4.509831113362952,-0.9551347752653117,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5380.0,32.0,168.125,4.2,3,3,1,1,0,10,0,1,-0.8138258905286817,0.0227189521736158,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13600.0,81.0,167.90123456790124,4.5,4,6,1,1,0,4,1,1,2.3507177514411106,-1.0345744259245426,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3100.0,21.0,147.61904761904762,4.0,2,0,1,1,0,16,0,1,-2.3162387822696466,0.04778341338860914,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8700.0,78.0,111.53846153846153,4.2,3,2,1,1,0,24,0,1,0.3540787655849827,-1.2723435271357395,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6200.0,36.0,172.22222222222223,6.0,3,4,1,1,0,5,0,1,-0.42760892382806415,-0.10972396276347594,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7980.0,50.0,159.6,5.0,5,5,1,1,0,11,1,1,0.945757558469827,-0.41225779192190454,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4600.0,25.0,184.0,4.0,3,2,1,1,0,12,0,1,-1.2073363638754881,0.3866894059838774,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7800.0,43.0,181.3953488372093,4.8,6,6,1,1,0,7,1,1,1.3202266750252931,-0.10056807619566263,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
12900.0,46.0,280.4347826086956,4.0,4,0,2,1,0,12,1,0,1.4439594100171769,1.9126575549418146,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
1790.0,19.0,94.21052631578948,4.0,1,1,1,1,0,10,0,1,-2.9019585211555032,-0.718576406437692,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6400.0,40.0,160.0,4.0,3,4,1,1,0,5,0,1,-0.35778866233408296,-0.35087773550490237,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7000.0,45.0,155.55555555555554,4.5,4,5,1,1,0,23,0,1,0.45396398034723573,0.05772450290566632,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3980.0,20.0,199.0,4.0,2,2,1,0,0,24,0,1,-1.5041208513936635,1.4261713591091958,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9800.0,64.7,151.46831530139102,4.2,5,5,1,1,0,20,1,1,1.5728468687395982,-0.5308387184620207,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4950.0,30.0,165.0,4.0,3,0,1,1,0,4,0,1,-1.5586194053294007,-0.32191617876992956,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3980.0,24.0,165.83333333333334,4.0,3,2,1,1,0,24,0,1,-1.30225656634998,0.5390432881371285,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7550.0,36.0,209.72222222222223,4.8,3,4,1,1,0,2,0,1,-0.10225816597767871,0.3035003085406476,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4500.0,43.0,104.65116279069767,4.0,3,0,1,1,0,24,0,1,-1.4338567010035304,-0.7669928829775042,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
14500.0,115.0,126.08695652173913,4.53,5,5,1,1,0,4,1,1,3.131880435304275,-2.3830699654960936,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6850.0,45.0,152.22222222222223,4.0,4,0,1,1,0,4,0,1,-0.687424824535389,-0.840016628657935,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5999.0,52.0,115.36538461538461,4.0,4,0,1,1,0,2,0,1,-0.8293398794791221,-1.540916432198178,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7200.0,55.0,130.9090909090909,4.0,5,4,1,1,0,4,0,1,0.5733116584934328,-1.1698533884141373,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
15000.0,75.0,200.0,4.0,2,2,1,1,0,10,1,1,1.2343825388532004,-0.39936323493985076,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
11500.0,28.0,410.7142857142857,3.5,2,2,2,1,0,10,1,0,1.0454053797549057,4.152013757364283,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6450.0,47.0,137.2340425531915,5.2,3,2,1,1,0,4,0,1,-0.6816425060748424,-0.9336810218031785,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
15200.0,73.1,207.93433652530783,4.0,5,6,1,1,0,17,1,1,2.9957417850957953,0.027988813894936373,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4250.0,25.0,170.0,5.0,2,3,1,1,0,5,0,1,-1.4727747251884447,0.07634568182201118,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6580.0,60.0,109.66666666666667,4.0,4,3,1,0,0,10,0,1,0.11484444522757921,-1.0583538828033994,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5950.0,72.0,82.63888888888889,4.0,3,3,1,1,0,12,0,1,-0.21055490060795612,-1.8704237160828936,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13800.0,92.8,148.70689655172416,8.0,4,3,1,1,0,5,1,1,1.978380200286376,-1.6592001551669315,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9200.0,50.0,184.0,4.5,4,3,1,1,0,5,0,1,0.494100936520421,-0.3247182550106528,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
18000.0,80.0,225.0,4.0,10,6,2,1,0,7,1,0,5.72855048493722,0.36019359840806897,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6500.0,55.0,118.18181818181819,4.0,3,3,1,1,0,7,0,1,-0.3664747423932055,-1.203851139206004,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5280.0,52.0,101.53846153846153,4.0,3,3,1,1,0,15,0,1,-0.6248286785385725,-1.1179643009460427,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3500.0,32.0,109.375,3.6,2,2,1,1,0,5,0,1,-1.8541535004241605,-0.9281977347671573,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4500.0,19.3,233.16062176165804,3.56,2,0,1,1,0,12,0,1,-1.8670155861830058,1.1051277006140658,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5690.0,35.0,162.57142857142858,3.1,3,3,1,1,0,22,0,1,-0.6355446279732758,0.2668136906765161,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
19500.0,80.0,243.75,4.0,10,0,1,1,0,2,1,1,4.2207626711971535,-0.637987108908633,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6800.0,66.0,103.03030303030303,4.4,3,3,1,1,0,11,0,1,-0.12421079537323562,-1.5047075588287349,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2950.0,29.0,101.72413793103448,4.0,2,2,1,1,0,12,0,1,-1.9778758271944212,-0.7519079267610294,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4250.0,25.0,170.0,5.0,2,3,1,0,0,5,0,1,-1.4000161112030296,0.39095889384762295,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
14500.0,100.0,145.0,5.0,5,5,1,1,0,6,1,1,2.9194172474864346,-1.7622851987807644,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6950.0,66.0,105.3030303030303,6.0,2,0,1,0,0,22,0,1,-0.8230493427790165,-0.9226636792841942,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5680.0,48.0,118.33333333333333,4.0,4,3,1,1,0,16,0,1,-0.2683327058368279,-0.827027866694121,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4600.0,25.0,184.0,4.0,2,2,1,1,0,10,0,1,-1.5265572269408327,0.37170039664849575,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4600.0,25.0,184.0,4.0,2,2,1,1,0,12,0,1,-1.5120383502023793,0.43449363442668115,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7700.0,30.0,256.6666666666667,4.4,3,4,1,1,0,5,0,1,-0.01944251520919881,1.1483963028784985,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5600.0,47.0,119.14893617021276,3.7,3,2,1,1,0,10,0,1,-0.8402535408493313,-0.9875024555523183,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4650.0,30.0,155.0,3.0,3,4,1,1,0,14,0,1,-0.7955975075838194,0.06450894072720105,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8750.0,79.9,109.5118898623279,3.3,2,2,1,1,0,2,0,1,-0.07251430117324394,-1.9795557333202558,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9200.0,86.0,106.97674418604652,4.2,9,6,1,1,0,20,1,1,3.150087111322632,-1.7016779111852693,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6800.0,56.0,121.42857142857143,4.0,3,2,1,1,0,10,0,1,-0.4580081908821421,-1.137055251546476,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4550.0,52.0,87.5,5.0,3,3,1,1,0,22,0,1,-0.7413782773073928,-1.0897491638593,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
1800.0,19.0,94.73684210526316,4.0,1,0,1,1,0,10,0,1,-3.0920155126697395,-0.7628968636870009,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,100.0,135.0,5.0,5,0,1,1,0,6,1,1,1.7518731609340268,-2.1562072270907144,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4600.0,25.0,184.0,3.6,2,2,1,1,0,12,0,1,-1.5122909205691484,0.4351064083414526,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5400.0,47.0,114.8936170212766,4.0,3,0,1,1,0,11,0,1,-1.267021426641971,-1.1168663804901702,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
10700.0,60.0,178.33333333333334,4.0,4,0,2,1,0,6,1,0,0.9703462199495843,0.0671186256626864,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3100.0,20.0,155.0,3.5,2,2,1,1,0,16,0,1,-1.925100690964982,0.27033182988485466,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4150.0,43.4,95.6221198156682,4.0,4,0,1,1,0,22,0,1,-1.223944114981589,-1.0075657799567204,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4750.0,49.7,95.57344064386318,4.0,4,0,1,1,0,23,0,1,-0.994897213562272,-1.1033182681460096,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4600.0,32.0,143.75,4.0,2,2,1,1,0,12,0,1,-1.5073052744495432,-0.2460564086069513,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6850.0,48.0,142.70833333333334,4.0,4,3,1,1,0,4,0,1,-0.08014417647435408,-0.8741701760565398,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4800.0,45.0,106.66666666666667,4.0,2,3,1,1,0,16,0,1,-1.1209570299185494,-0.8290637392574189,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6800.0,64.0,106.25,4.2,4,4,1,1,0,12,0,1,0.3530065256978656,-1.3856034271158304,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6800.0,62.0,109.6774193548387,4.5,4,4,1,1,0,12,0,1,0.32581258922785605,-1.299468406108639,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5950.0,36.0,165.27777777777777,9.0,3,2,1,1,0,13,0,0,-0.8189333634451751,-0.05954374064155921,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3900.0,20.0,195.0,4.0,2,2,1,1,0,8,0,1,-1.7193786616206712,0.5555013963599691,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4480.0,32.0,140.0,4.0,2,2,1,1,0,17,0,1,-1.5032749466423114,-0.13957997974526917,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7850.0,36.0,218.05555555555554,4.0,3,4,1,1,0,2,0,1,-0.025455132476022883,0.41707603553176487,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6600.0,26.0,253.84615384615384,4.0,2,2,1,1,0,17,0,1,-0.8950537335703279,1.510995382756988,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3600.0,37.0,97.29729729729729,4.0,4,4,1,1,0,20,0,1,-0.6747798414251068,-0.7137266658968194,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8800.0,80.0,110.0,5.0,4,5,1,1,0,14,1,1,1.2172842709616174,-1.5422008505303126,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3980.0,40.0,99.5,4.0,2,2,1,1,0,12,0,1,-1.6004879426028247,-1.0025526801749096,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
17500.0,110.0,159.0909090909091,5.0,5,6,2,1,0,6,1,0,4.478352534715888,-0.9280180872734763,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6800.0,24.0,283.3333333333333,4.0,2,3,2,1,0,2,0,0,-0.09671455095191563,2.3153298183428914,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4400.0,40.4,108.91089108910892,3.23,3,2,1,1,0,20,0,1,-1.1295521346359374,-0.6790118602179602,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7150.0,30.5,234.4262295081967,6.3,3,4,1,1,0,4,0,1,-0.1800769947272194,0.8048925464267148,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4980.0,32.0,155.625,4.0,2,2,1,1,0,11,0,1,-1.4123863100289162,-0.11751525314740335,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3900.0,50.4,77.38095238095238,4.0,2,0,1,1,0,7,0,1,-1.9085665637397362,-1.770271072961992,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4980.0,32.8,151.82926829268294,4.0,2,2,1,1,0,16,0,1,-1.3729547304481542,-0.027564422507416128,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5520.0,64.0,86.25,4.0,3,3,1,1,0,6,0,1,-0.4685011034540262,-1.8487996708223018,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3980.0,19.5,204.10256410256412,3.0,2,2,1,1,0,8,0,1,-1.6868169199688656,0.6891147644954216,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4350.0,18.0,241.66666666666666,3.5,2,3,1,1,0,4,0,1,-1.367595268806609,1.1478576232437967,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3100.0,21.0,147.61904761904762,3.5,1,2,1,1,0,16,0,1,-2.2343857357626353,0.1991253845536048,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4100.0,23.0,178.2608695652174,4.0,2,3,1,1,0,5,0,1,-1.5104215877350489,0.22853711858200831,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6860.0,36.0,190.55555555555554,3.6,5,3,1,1,0,4,0,1,0.14966279867712234,-0.03726788855844771,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2200.0,15.0,146.66666666666666,4.0,2,0,1,1,0,4,0,1,-2.673038511329956,-0.22233992705110892,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8600.0,120.0,71.66666666666667,4.0,2,0,1,1,0,4,0,1,0.1789529784365665,-3.344859139210267,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6450.0,60.0,107.5,4.5,2,1,1,1,0,17,0,1,-0.931899520767462,-1.1905076004922381,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,77.0,97.40259740259741,4.0,4,0,1,1,0,24,0,1,0.005237934874560177,-1.5951365852468418,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3000.0,18.0,166.66666666666666,7.0,1,1,1,1,0,4,0,1,-2.5257682853091428,0.08095904565292501,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13000.0,60.0,216.66666666666666,4.0,6,5,1,1,0,7,1,1,2.440953811379956,-0.00870067795415592,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6700.0,32.0,209.375,4.5,2,0,2,1,0,2,0,0,-0.7782630035674315,1.008776824635714,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
15000.0,110.0,136.36363636363637,3.7,10,6,1,1,0,4,1,1,4.869411810439942,-2.328429704593606,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5450.0,36.0,151.38888888888889,2.7,2,2,1,1,0,8,0,1,-1.2927574819534668,-0.3463217160891969,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5650.0,25.0,226.0,4.0,2,0,1,1,0,6,0,1,-1.630504410566353,0.7080188655387684,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4350.0,20.0,217.5,5.0,3,0,1,1,0,8,0,1,-1.6527074695406605,0.7055169806035018,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5450.0,60.0,90.83333333333333,4.0,3,2,1,1,0,14,0,1,-0.6777209211992107,-1.5064079232390426,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4590.0,25.0,183.6,4.0,2,0,1,0,0,8,0,1,-1.858159295635222,0.5153707220455241,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6000.0,50.0,120.0,4.0,4,5,1,1,0,4,0,1,0.12903337467383236,-1.118467832130387,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8000.0,50.0,160.0,4.0,2,2,1,1,0,7,0,1,-0.5736714288662745,-0.541645493475072,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5900.0,50.0,118.0,5.0,2,2,1,1,0,24,0,1,-0.9381178720017663,-0.577675679647721,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8750.0,90.0,97.22222222222223,4.7,10,6,1,1,0,4,1,1,3.308715698929527,-2.4660499253093824,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
10900.0,60.0,181.66666666666666,4.0,3,3,1,1,0,5,1,1,0.6595422935322385,-0.5055750003912132,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6350.0,72.0,88.19444444444444,4.0,5,3,1,1,0,22,0,1,0.556606430120701,-1.5764869974508242,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7300.0,54.0,135.1851851851852,4.0,3,2,1,1,0,6,0,1,-0.3970610364627258,-1.0363537239033616,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
17100.0,120.0,142.5,6.0,5,0,2,1,0,6,1,0,3.3898014126007956,-1.6648991175467698,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8750.0,50.0,175.0,4.0,4,0,2,1,0,17,0,0,0.5194378631753718,0.565354113376952,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3100.0,22.0,140.9090909090909,3.5,1,2,1,1,0,16,0,1,-2.236805083859915,0.08907909579221006,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5250.0,32.1,163.55140186915887,2.6,2,2,1,1,0,13,0,1,-1.3258773104626675,0.052194265239157205,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4550.0,26.0,175.0,4.0,2,0,1,1,0,11,0,1,-1.9243784644644042,0.15951465612396568,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
12900.0,100.0,129.0,6.6,4,5,1,1,0,5,1,1,2.287878548942992,-1.9675168288671472,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6300.0,51.0,123.52941176470588,2.6,3,0,1,1,0,13,0,1,-0.9973594496680834,-1.0151105761998998,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5400.0,47.0,114.8936170212766,3.7,2,2,1,1,0,10,0,1,-1.1923015333208022,-0.9972274151716528,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3600.0,36.0,100.0,4.0,3,3,1,1,0,20,0,1,-1.183419749724704,-0.6607982502512437,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3980.0,20.0,199.0,4.0,2,2,1,1,0,8,0,1,-1.6930304792867048,0.609212244858101,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
11500.0,86.0,133.72093023255815,3.5,4,4,1,1,0,17,1,1,1.690404332686086,-1.293441417774868,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4800.0,28.0,171.42857142857142,3.8,4,3,1,1,0,24,0,1,-0.5714727317371269,0.5388563392954057,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5000.0,48.0,104.16666666666667,3.5,2,2,1,1,0,12,0,1,-1.2605299768472629,-1.0991981473183068,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4980.0,32.8,151.82926829268294,4.0,2,2,1,1,0,11,0,1,-1.4092519222942874,-0.1845475169528796,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8950.0,50.0,179.0,3.25,4,6,1,1,0,20,1,1,1.1243559767643951,0.23465589879054935,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8500.0,93.0,91.39784946236558,4.0,3,0,1,1,0,22,0,1,0.14225905090664034,-2.013392660898887,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,101.0,74.25742574257426,4.0,2,0,1,1,0,5,0,1,-0.35550376369918946,-2.894937866858224,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3830.0,40.0,95.75,5.0,2,0,1,1,0,22,0,1,-1.9514433715587722,-0.8434986970612746,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,40.0,337.5,4.5,3,4,1,1,0,24,1,1,1.546486370884283,2.6403608506451794,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
14000.0,53.6,261.1940298507463,3.06,3,1,2,1,0,24,1,0,1.6881562732461612,1.98166925478915,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7500.0,90.0,83.33333333333333,4.0,4,0,1,1,0,10,0,1,0.10806850025915064,-2.4878838635023377,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9800.0,52.0,188.46153846153845,6.0,6,3,1,1,0,22,1,1,1.3815573811096946,0.13195500621355954,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3999.0,15.0,266.6,4.0,2,3,1,1,0,23,0,1,-1.2656132643375235,2.136748298858611,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2600.0,28.8,90.27777777777777,4.1,2,1,1,1,0,19,0,1,-2.2200281107200945,-0.733699578709733,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5150.0,36.0,143.05555555555554,49.0,2,2,1,1,0,8,0,0,-1.3408306362351514,-0.5296004758855432,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2100.0,12.0,175.0,3.0,2,3,1,1,0,14,0,1,-2.0038703821102586,0.6867121284336821,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4500.0,71.0,63.38028169014085,3.5,3,2,1,1,0,5,0,1,-0.7802170132199462,-2.38263094677626,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7850.0,40.0,196.25,4.0,3,4,2,1,0,2,1,0,0.6046226860892199,0.8326183830299159,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7500.0,48.0,156.25,4.0,7,6,1,1,0,24,1,1,1.7124021073533933,-0.052372199884064885,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
12000.0,70.0,171.42857142857142,4.5,6,5,1,1,0,5,1,1,2.3049312887416677,-0.8840516594816159,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
11000.0,82.0,134.14634146341464,5.0,9,6,1,1,0,8,1,1,3.376837494514814,-1.6289622504974448,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3900.0,33.0,118.18181818181819,5.2,2,1,2,1,0,4,0,0,-1.315451626087192,-0.12634797081233823,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
